polaridad,texto
0,No hay nada como ver la semifinal masculina de La Nucía Open de Pádel mientras hago 30 min de bici estática a tope
0,@soryrahe_ @Tengo_Mas_Razon Por favor xikos eso lo hablais en privado vale?
0,@AjaxAjaxcf no estoy convencido. P.e. Me gustaría ver a Cerny y Nouri en el 1r equipo y menos Gudelj y El Ghazi... Le doy tiempo.  (2/2)
0,Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes de los más de 34 millones censados
0,@Maryansoy para el frio la solucion es hacer lo que dice esta frase "sabado sabadete camisa nueva y ...."
0,Lo siento mucho  bueno os he dejado un vídeo de hype para el stream de mañana que va a ser fuertesito
0,@marcasgz te recuerdo que soy una persona que tiene criterio equivocado pero lo tengo
0,@MarinaLiaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos
0,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo
0,@ElDesmarque_VCF Nunca había visto al Valencia el último de la Clasificación.  Que pasa con el Valencia ya no ganamos.
0,@HeCalledMeAC Lo sé a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial
0,@kalvaniGH Pues yo no me crei esa expulsion me parecio otro tongo como la de Ares los dos mayores robados de aquella temporada
0,@alienmarica intenté eso el año pasado y mi móvil se hizo el loco con la alarma
0,@themindcamp yooooo  seria novato pero tengo charlas en la recámara
0,yo esque los veranos curro asi que no puedo quedar mucho  pero si algun dia te pasas avisa y vamos a full hd  @Sergiio_Moyaa
0,@ClauNavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida
0,Verano completito... Fuengirola Peñiscola Valle del Jerte fiestas Sepul y próximamente --- fiestas Olmillo!
0,@joanes22 en esas fechas estaré en el @Designcampfest de Lima! Pero seguro que visito Pamplona con "La Sed" en noviembre
0,Es bastante patético sobre todo que lo haga gente que prácticamente no me conoce de nada
0,Lo único malo de Death Note es que dura muy poco.
0,@FemiHard_ Hmm no sé qué decirte mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +
0,@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo
0,Estoy tan segura de que el exámen de mates va a ser el que hicimos de recuperación en el último trimestre al cual NADIE le sacó foto
0,No solo quiero bailarte la medusa loca en privado  @GuiasTacticasES
0,Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal
0,@imanbl_ el unico libro con el que me he echado foto ha sido con el de Yo antes de ti  pero porque el libro es especial!! Jajajaja
0,@tenistachanel de aquí haciéndolo "conservadora" sale una @50 seguro.  a ver como montamos! Thanks por las ideas!
0,@Najeraa13 creo que soy la única que pringa trabajando todo el verano y todo septiembre
0,@HuGo17__ @BayonTHE1 Vamos con PAM que preferimos entrenar vs DDH teneis muy buen lvl bro
0,@fredo_gf Hola lamentamos leer esto  Por favor danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. Salu2
0,Terapia de #FirstDates112 si el panorama está así es normal que siga soltera el problema no soy yo. Me siento mejor
0,Que guay el coca cola music de este año es de Meghan Trainor! Ojalá ser rico
0,@angybir @BrujulaOndaCero Gracias! Horarios un poco distintos pero ahí estamos
0,@Mereeia llévame contigo por fi que yo también monto y casi siempre sola
0,@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa ♥
0,@JuapochoHH sorry not sorry  pd quedamos en medievales?
0,@wikkedchild lo veo más que jodido pero la esperanza nunca se pierde.
0,@vacasueca también que no parezca pulsera de reo eran deberes pendientes  Pero qué menos que 7-10 días
0,@perriestheory NO PONGAS COSAS PRIVADAS nah es que me ha molestado en serio
0,@ChanqueteFest porq si no es posible ir con ellos necesito encontrar otro alojamiento por mi cuenta. ¿Podríais contestar por favor? Thks
0,@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues?
0,@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible
0,Alguna buena moza que me diga a qué hora y qué días echan Teen Wolf
0,@josebrit sigo sin acostumbrarme a su nueva boca/dientes
0,Esto es tan surrealista 😂 Pues nada la cuenta de twitter de PewDiePie a la puta
0,@luciaanagil illo que ya me han enviado 5 personas diferentes snpachats con palomitas
0,Estos días me encuentro muy débil... espero que se me pase pronto!!!
0,Putada lv se me jodió la ruedecita del ratón y bueno
0,@Walter_Sobchak1 Por cierto Waltergenial lo d echarle las cenizas al Donie
0,@BernaRios9 @gottabebravery_ yo ya estoy arruinada con tanto verano Berni
0,Primer día de la operación bikini 2017 superado.. I can!  #altafitdonosti #objetivospartan2017
0,@hollagher Si lo compraste con tarjeta no tienes que hacer nada si es en efectivo imagino que cualquier FNAC vale.
0,@Orion_Pirata abcesos de pus en la espalda pero coge el alta el día 8.
0,@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado
0,@_Raquel97_ ¡Muchísimas gracias! Ojalá te llegue prontito y lo disfrutes un montón
0,@ElSpeaker La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy
0,@WingedArrow_ @redskyF2 si pero es de Mario joder comprate una propia
0,Mi corasonsito me pide a gritos Clexa fanfics pero de los bonitos profundos que te dejan llorando
0,@GamerXtraX Aun no  No tengo algunas legendarias aun
0,Tengo tantísimo sueño que cada vez que me levanto y ando me choco con la pared en serio me siento súper gilipollas
0,3 años siguiéndote y ni una mención con lo que te quiero  @AlvaroAuryn  #askalvarogango
0,Me haces bullying intenso me vas a hacer caso algún día?  @AlvaroAuryn  #askalvarogango
0,@Lugnica_ Estoy conectado y listo. Cuando quieras me le pasas. Mi AC te lo repito es 2294-6239-5875
0,@crisasanz gracias guapa!! menuda promoción me haces!! eres un sol
0,Se ha ido de mi espalda y no se como ha acabado dejandome en una esquinita de mi propia cama
0,@LaPonyRosa nu  no sirve cualquiera  Lo probé hace poco para una app coreana y no me dejaba u^u por lo de la tarjeta de crédito
0,#ide el primer día de clase voy a proyectar una de estas fotografías y voy a pedir información sobre foto y autor A ver cómo resuelven
0,@LuciaDollface Ya ves parece un comic más maduro pero el dibujo se delata solo
0,@erchache2000 @Sharker es que hablo de sus correos corporativos en sus PCs
0,@Putaqueen7 esta la página petada desde hace días
0,Mingafria harrison. Si por un casual consigues ganar me pagas la noche de hoy. No te meto presión. Tu verás.
0,@JL_Blanco Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora
0,@Paco_Pinero Pero ya te digo que me encantaría tener esta conversación contigo en otras circunstancias
0,@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018 ya...
0,@AmuntValencia_ No te preocupes pero como hay tanta mala baba en Twitter pensaba que había sido por eso
0,@JVSantacreu  Gran experta Rosa en freir huevos parecen gemelos. (a mí no me salen tan iguales)
0,Buenos días @eslosiguiente . Lo siguiente de triste es abatido. Ánimo que siempre que llueve escampa."
0,@MAAJ39 estate atento a nuestras redes sociales para estar informado de las fechas y sitios y gracias por escribirnos
0,Nuevo trailer! #PokemonGo en minecraft! Espero que os gusten las pokecasas  os las imaginabais así por dentro? https://t.co/D2sH0op1ei"
0,@NovatilloTotal ahora escribo las cartas. Seprona no qué por suerte me han cuidado Pepito muy bien
0,dreamer para siempre  @OfficialCritika @OfficialSaik os quiero chicos  quier abrazaros https://t.co/oLDFpQ0Cd9"
0,@EspeculacionCP Échate años y muchas horas aprendiendo y practicando  podría ser un buen título.
0,Me duele mucho la cabeza tio
0,@NereeSantome Nope es respingona  De chiquitin el bullying con eso fue real.  Para bonita ya estás tú Nere ~
0,@LionQueenOfJah No somos egoístas por distintas circunstancias e intereses. Solos estamos todos socia es cosa de hacerse
0,He capturado mi primer gimnasio en el Pokemon Go. Cierto es que es probable que no tarden ni 10 minutos en quitarmelo. Pero mola
0,venga ya hombre jope tias yo quiero cosas intensas no me hagais estas preguntas
0,Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya
0,@manozom @carisimolider No  Justamente el hilo empezó porque yo sostengo que Mason es un pésimo HH.
0,@lococamionero  Otra cosa es que no tuviera seguridad social porqe no era obligatorio en su situacion. Lee los libros no muerden
0,@BetisFans7 @AntonioViola1 Yo solo por llamar a tu equipo "EL GRANDE DE SEVILLA" te bloqueaba Jojojojo
0,joder pobres hombres están oprimidos por mujeres que les obligan a afeitarse #justice4hombres https://t.co/C09iDQQr39"
0,Mañana me veré las que faltan pero la mejor de la noche no ha sido Britney vaya  Me ha decepcionado
0,@jose97angel el canal de "Global Talents" suele ser rápido en subir actuaciones valoraciones previos y resultados...
0,... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW?
0,@judithgoan porque por no cargarlo con un cable oficial me he cargado la bat y el nuevo que me llega mañana es de sony
0,@cduranestany Es que se lee cada cosa  menos mal que a ese lo deje de seguir cuando terminó la temporada pasada .Mi salud es lo primero
0,@HijodeBilharzio Tengo la curiosa fortuna de que en estas semanas solo puede ver las etapas del finde
0,Si Peter Iglesias le hubiese hecho caso a su segundo ya estaría el gobierno solucionado hace mucho
0,@LoretoBazo Stranger y Mr. Robot ya las he visto pero eres la segunda que me recomienda The get down así que a por ella voy gracias!
0,@marmana6 mi anterior tweet solo iba por ti que eres la única que ha demostrado conocerme bien
0,Me dice la tía y cuanto tardarias en llegar al carrefour de hortaleza Y y pues poco vivo en la plaza de chueca"
0,Voy a echarme una siesta que me duele la cabeza que está que me explota😞. Pasad una buena tarde
0,@shielledfox Jope Ojalá algún día poder hacerte fotos  osea no soy fotógrafo ni nada pero eso
0,Si está claro la culpa es mía
0,Repito de momento NO HAY FECHA LÍMITE y las preguntas son EN EL E-MAIL no encima del vídeo
0,Donde desde los #Over25 parte como una de las aspirantes con grandes opciones de llegar a las galas...  https://t.co/IUKuoWSlE8"
0,Buenos días. Lunes duro de vuelta al trabajo al calor al metro a los madrugones y a la rutina  #BuenosDias"
0,@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal es mágico. De esos para "niños" que no son para niños
0,la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso
0,en plan bonito  porque yo no
0,@jramonfernandez @DianaMarqus1 vamos que hay normas absurdas y muchas se están levantando pero hay que estratificar
0,@kikolo777 Pero si tú sólo comes paellas-de-verdad japo pijo yr a  cosas desas de subir a Instagram homrepordios
0,He decidido empezar a procesar las fotos macro del verano https://t.co/M7NkkPI4f2 https://t.co/K0HOtoDz4c"
0,.@DavidCpsberga @goslum Vamos que usted es el portavoz de 2 millones de personas. Una inmensa... minoría. ¿Le molesta la "minorización"?
0,@tomasin_zgz ¡Hola Tomás! ¿Habéis visto los nuevos #dinos de #TierraMagna? Es normal que haya colas antes de que comience el espectáculo
0,@LokiMondrak La verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres
0,@ttlemans sí supongo que usas el ave de nevera y ya cuando llegas a casa después de 10h pateando te fríes un cachopin y no vas al mcauto
0,Hoy en las desventuras de Albert Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso"
0,@fxnoname @BETWIN__ eso no se le debe decir ni a tu peor enemigo que cruel  nadie es peor que el caramusgo del torete
0,Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal
0,@TartadeDurazno es lo que tiene ser un cereal
0,@GuilleBouzon @ConPdeJulandron creo que antes de insultar una cara deberias mirarte al espejo Guille. Ah y quien ríe último rie mejor
0,@Alex_Dieer ya ves eh estaban amargados
0,@SrHador No estoy de acuerd retwitteo cuando creo conveniente pero aporto mi opinión citando y divulgando y así seguiré  @EnekoHumor
0,¡Hola @estrellalevante! Una pregunta? La visita a la fábrica es gratuita o hay que pagar algo? Un saludo bonicos y bonicas mios!
0,Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups no a los innovadores sociales
0,@SnipShit_ Yo tengo un par pero son sólo R
0,Más de lo mismo...esport3 dando un partido de 2ª B entre #rcde y valencia y no se cortan un pelo en decir que el far$a marca en Bilbao
0,@Txemacg @antoniosanto Yo lo hice en el cole ! Fuimos a trafico un par de días a aprender a circular con bici  (Colegio público)
0,@teldcc_xoxo nenaaaaaa viste como me va creciendo la enana ?? Se te extraña un buen wey..enserio  esas platicas nos falta...Gracias❤❤
0,Votado en este no en el otro
0,Y tan amargado porque no me lo chupan
0,la vida me tiene muy confundida
0,@MsVelouria21 Pero pero porque eres muy guapa
0,@DoloresParis Es que no ya estoy cansado
0,Las mejores fotos son las que no se ven  ✨🌟
0,@crtkftauryn que no en serio
0,@Ximnart ya aún así... no me fío de la gente
0,Pero si eres mi pelado  @Slammactivao
0,Apagado o fuera de cobertura
0,@fevafer tio no me lo recuerdes
0,Pero cada vez lo tengo más claro
0,@CarolinaFTAM joes que es mortal
0,@iChuso Que ya ha empezado tio
0,los rts de Leila son los mejores
0,Joder tio pero porque tiene q pasar de mi
0,Tengo un imán para los ADC retrasados
0,Es que es muy guapa
0,por qué tengo un nombre tan feo
0,Se me dan muy mal las despedidas
0,@remardifuck a mi ya se me fueron los 2gb
0,Es increíble y tal pero no  no voy a ir al TH
0,Estoy nerviosa y no sé por qué
0,Bel para con el porno
0,A las 17:30 pillo el bus
0,No se uno de los dos yaaa
0,Tengo esto un poco abandonado
0,Pro no es muy estetico
0,Que triste y de todo estoy
0,Quien me ha llamado fea
0,Pero soy tan pobre que
0,Cerquita de los 4k de elo ya
0,Porque soy tan gafe porque
0,Hoy estoy un poco triste
0,a to esto el tio de ono no ha venio
0,@ManuelDezGalian no pero a las 7:10 si
0,Es que me lo como de lo bonito que es
0,Día poco productivo el de hoy
0,@_aliciagonzg uf es que es muy emo
0,Tendréis hoy vídeo a las 12 y a las 15
0,Tanto sad tanto sad... Pues yo también estoy muy sad hoy"
0,Por qué un partido a las 10 a.m.
0,Para mí mi mejor año fue el 2015
0,11:11 que no me encuentre mal
1,Todo estaba bien con esta idea de salir a correr hasta que me puse el polo que usaba hace 5 meses la última vez que entrené y adiós
1,!! Yo solía amarlaYo sabía que la echaría de menos !! #GNR   Empezando El Dia Griss
1,Y hoy que salir de la cama era lo último que quería hacer nos fuimos de paseo a La Punta valió la pena no quedarse en casa!
1,Me he guardado desde el jueves para salir hoy... y mi mejor amiga me dice: me vino la regla no la hago. La odio por perra!
1,Ouch!! ese momento incomodo cuando te preguntan que le viste? ó no se porque estuviste con el? .... El aspecto no lo es todo
1,cada vez que cito un tweet se va la ubicación sin tampoco poder ponerla en el momento a uds les pasa? TE VEO Y ME PICA VICICONTE
1,Hace 1 año recibí la peor noticia de mi vida que mi sobrina mi hija ya no iba a estar mas en este mundo y que pasaría a ser mi Angelita
1,Putamare!!.. El tío gritó el gol en mi oído estando en el metropolitano!!.. Y lo peor es que yo asustado grité como jerma!!.. Quemadazo!
1,Me he puesto a llorar en plena oficina porque no podía abrir mi bolsa de m&m's y no quería pedir ayuda para no tener que invitar
1,Mañana voy al estadio me dice un amigo y ganamos claro le digo aunque Brasil es difícil no me dice yo gano cuidando carros veste...
1,estar en tumblr/ we heart it el internet en general es tan frustrante porque veo arte tan hermoso y siento q lo que yo hago es tan
1,@FioBarletti si pues eso q lees en mi perfil son mis rayos X y claro tu debes ser todo lo contrario me amo y adoro asi
1,Buen día.... Para delante una nueva semana con fe...!!!! Con fe ... Cuanto tiempo me aguantas con mi forma de ser...
1,@JayroCerasuolo oh no te la debo negrito lo lamento prometo ir al próximo kaos ir desde las 8 pm y guardarte cola
1,Desayuno Yo: wenas me da una quinua porfa -Claro desea pan? Yo: Si uno de cada uno porfa (huevopaltajamonadaetc). #NosFuimos
1,@Lucialacruel en mi casa tampoco JAJAJAJAJA
1,@AndresWieseR cuerito!! Que lo hayas pasado súper grandioso!!! Felices 33 debemos cuidarte más este año!! Edad de cristo!!
1,Te das cuenta que ya te va a venir la regla porque te estás empezando a poner bipolar y los antojos por comer dulces aumentaron
1,Mar Negro q se haya caído un avión lleno de músicos médicos q enviaron para alegrar a la gente en Siria me deja +segura q no existe dios
1,Ojalá que al chico de lado que acaba de salir de una entrevista lo llamen sería un buen regalo de Navidad
1,@PJimr yo ya pasé todos los gratuitos también. es una maravilla. no he pagado nada. la desconexión forzosa de fin de año creo lo evitará
1,#HolaATodos @rafaelcardozotv Necio!!!!!! Abre tu cerebro porfavor!!! No es la palabra es el contexto
1,Me calmo un poco y me voy a comprar por mi cuenta Aunque no tengo ni puta idea a dónde ir ellos se fueron a donde están las ofertas
1,A veces me gustaría que a novia le gustara Disney tanto como a mi. Salen nuevas pelis o avances y necesito fangirlear
1,Papá: estás saliendo con alguien? Yo: sí Papá: tendré nuevo hijo? Yo: lo más probable es que si Papá: eres una Butch una prosti JAJA
1,Como van tus vacaciones camilita?  es cierto que estas en cancun ? Porque no subes mas snapchats? te extraño @camilacabello97
1,#2AñosDeLegiónHolk Llevo como unos 8 meses Talvez menos o mas no sé Me enseñaron y demostraron que LH es algo magico
1,#2AñosDeLegiónHolk No importa que seas "niu" o "old" Si amas a LH  eres bienvenido a mi casa
1,Me preguntó mi nombre!!! Mi último día e interactúo con Samuel! Vaya suerte la mía
1,@lizdanielalina1 solo rt #QueremosERDLalas930pm no des corazón plis
1,Ya pasó una semana de estar en Camaná y parece que hubiera llegado ayer recién que rápido se pasa todo
1,¡Chica / chico material!! Que la salud y el dinero NUNCA falten este nuevo año #Feliz2017 \o/
1,@Lupalma12 por favor mis innumerables tweets a las 345 de la mañana hablando webadas avalan mi reinado
1,@vanessasaba75 Feliz Año Bella! Las mejores vibras
1,No se porque hay gente tan renegara donde dice que fue el peor año.. no solo lloraron TAMBIÉN FUERON FELICES
1,@DavidJeffer06 Ay! Esas medias tan lindas
1,Feliz de ver a mis amigos felices #BuenaVibraAlFin
1,@ivyjara Sabes qué cuando jugue basket contigo  me senti Feliz  pero en mi cabeza tenia muchas dudas  si tu papá me aceptara o no
1,Lo bueno de ir al gym es que tu personal training sea muy muy guapa
1,Lo malo de no saber cocinar es que debes tolerar los suculentos platos preparados por tu hermana o simplemente no comer. #PornFood
1,@Anthromet Nunca dije que el docente no enseña. Lo que me interesa es el alumno aprenda por ello el docente orienta el aprendizaje.
1,@nashi_awaji claro! Es una trilogía genial aunque depresiva Pero no se xq ayer cuando dijiste del Kage... tenía una mezcla en mi cabeza
1,#DalasCastigos No atendia en clase y la profesora para castigarme me mandaba a trabajar en el campo... maldita profesora
1,Amigos me sacaron la mierda hoy pero estoy feliz
1,@jibajawo Espero que para ti tbn sea un buen año.
1,Quiero decirte hola como estas? Pero... los check azulitos me dan miedo
1,@EchavarriaNaya y lo bueno que no engordo
1,Lo malo de no poder dormir es que a estas horas no tengo a quien molestar todos duermen.
1,Escuchando soundtracks antiguos... primero en nostalgia y ahora caigo en depresión.
1,Espero llegar al work estoy dms cansada
1,@inksquid43 sí. Se desató una lluvia intensa y me empapó las únicas zapatillas que tenía y ahora ya no puedo salir a comprar comida
1,@AlfonsoEmilioL La próxima vez que no vea lo entrevisto y pregunto que escucha.
1,Ahora queda esperar a que se estrene en nuestra cartelera las últimas películas voceadas para los premios Oscar
1,Buenos días tuiterlandia! Y hoy en #lavidamodernadetimmy "me olvide de lavar toda mi ropa" y las formas de llegar tarde al trabajo
1,@esquinabaja LO vi !! lamentable realidad
1,Mañana de nuevo a lo de siempre.
1,Casi me quedo dormido en el bus hasta Trujillo
1,Cusco la luna y yo recibimos com los brazos abiertos al primer día del 2017 #cusco…
1,@Victoriaasabo vi hasta el 2do episodio pero te hare caso
1,Reyes magos ; dinero .incienso y mirra para un rey que seria crucificado #Jesus
1,Sólo piensa q diste todo... y duermes tranquila
1,Nunca dejes el fb abierto y tu hermana a lado es un PELIGRO!
1,En Magdalena pasó Elsa de Frozen o qué? Está nubladazo
1,@LeslieLeiblinZa claro que si yo estoy en Asia se sintió fuerte pero fue cortito
1,Construye nuevos recuerdos en eso consiste el futuro
1,@Gadhafy a mi me renovaron y no me tocaron (hasta ahora) el sueldo así que ando más o menos easy
1,No pude con mi genio y voy a almorzar. Para colmo combinado de pollo con gaseosa
1,@ron_quintanilla el de hoy es feo
1,a mí me dicen ven a mi casa a las 2 y lo multiplico por 4 nos vemos a las 8 papu
1,he leído que hay un cd drama de aizawa con mic donde van a una cita o algo así pero no lo encuentro no jueguen con mis sentimientos
1,@SamanthaLaraC faltabas mi samo la familia unida jajajajaja te extraño venn
1,@gabogarcia Lo pronunciamos pellót así fuerte!! . Cl
1,Traigo un bronceado envidiable. Mentira. Todo me arde
1,@gialau04_ mis papás saben que eres sinónimo de borrachera ya te conocen sorry
1,@KarolCavero Hola amiga hermana de mi buen amigo. Ni para mi tengo
1,@atenea2guerrera maldita sea !!!!! no fui yo Gracias Kellyyyyyyyyy !!!!!!!!!!!!!
1,@atenea2guerrera @JorgePonceCaraz siii !! eso haré !! yo no ubico esa publicación alucina ! que raro
1,En boca de mentiroso lo cierto se hace dudoso.
1,@vicoba89 la verdad es que estamos buscando full time
1,No debí cogerme la cara con las manos suciaaaaas!!
1,No entiendo la actitud agresiva gratén de tuiter. Si te jode lo que digo no masoquees y no me sigas. Es lo sano
1,Terminando la reunión!!! feliz de ver el crecimiento vamos por más! #ShowPerúFusión #Piura #AsocPDC
1,@carlonchodemoda ya pss quiero ver juego  aguita pa ti!!!
1,@sergiocaycho hay que vernos porfa
1,@ccori_alejandra y yo te extraño un mundo! este verano sin ti destruye mi alma #dramaon
1,Esperando el metropolitano hace 26 minutos
1,@BrSC8 @Migvelinho puta que rico csm. Vuelvo al encierro y de paso a comer carnes congeladas por 15 días
1,Cómo es eso que te extraño? Tamaaare
1,@citayrnde @VickyySquad fui la primera seguidora merezco algo? No?
1,Si tu supieras que por ti me muero que yo te quiero te quiero te quiero te quiero... POR FIN TE ENCONTRE
1,Siento que estoy tan gordo que en cualquier momento romperé la silla de plástico
1,No importa cuánto me esfuerce mi letra siempre será horrible
1,Mejor no llamo por teléfono a nadie o los mandaré al carajo
1,En mi cabeza en mi cabeza vas dando vueltas! Estoy muy emocionado por algo GIGANTE que se me viene!!!!!!
1,Sin ser fan de Juan Gabriel siempre supe que era una fuerza de la naturaleza. Hoy escuché "Querida" y me dio una ternura enorme.
1,ayer preguntaban y dónde están las solteras!!!! todo mi grupo alza la mano y yo la única que no y todas voltean a verme AJAJAJAJAJJA
1,Las remuneraciones económicas son lo que todos esperan pero un "me encanta lo que has hecho" lo vale todo. El cliente es primero.
1,@sadalienpotato ¿Opto por el rapado? En serio estoy muy confusa. (Y admito que me lo corto por aburrimiento como el 99% de la gente)
1,+Saliste ayer? -No me quedé en casa. +Qué aburrido te has vuelto! -Eso no dices cuando llega la quincena y no tienes ni para el pasaje.
1,@adorkblelaura Ross gano laura no a&a no Laia presento un premio hay una foto de ross y laura. las huevonas del fandom hacen bardo
1,La vida te va a poner donde debas estar porque en últimas todo aquello que fue ya es. Y lo que ha de ser fue ya
1,Empieza la semana con la ilusión de saber que va a ser mágica llena de momentos felices sonrisas miradas y mucho amor. Que así sea
1,Se suspendió por fuerza mayor mi show en la mina y ahora qué hago justo el 28 ya se iré al cambio de mando y haré de Ollanta
1,Veo que nos extrañan...mi tío nos llamó mi prima me dedica tuits y mi mamá me manda foto con caras tristes AH PERO CUANDO ESTO ALLÁ...
1,Nada como el nuevo #InstagramStories
1,Voy o no voy!!! estresado pero feliz con tu amorun amor verdadero sincero y no convenido m siento amado x quien soy no x conveniencia
1,Que lindo es tener a la viejita en casa la extrañé en toda sus formas desde los gritos por el desorden hasta su sazón en la comida
1,@ceciliarvl Fue una vil trampa
1,@IsabelPalomar espero que te mejores
1,Buena pela #LaPeorDeMisBodas @maricarmenmarin @gabrielsotoMEX @rickytosso @adolfoaguilarv @DarleneRosas @EmanuelSoriano buen elenco
1,Empezó el tercer y último turno que acaba mańana a las 7 am. El ambiente está más caliente que semanás atrás. Bueno es la primavera!
1,@PatoParodiC espero que te mejores
1,@discolocontilde oye pero es carbohidrato
1,Terminé mi Inktober pero mi hermano no está y no lo podré subir Esperaré que pasen 3 días más para subirlos juntos. Adivinen que dibuje!
1,@IvanAndres2410 traete vinito y yaaaa
1,@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso
1,#QueFeoTuConsejoOe no funciona tu huevada
1,@emejota_qt a mi me pasa todo lo contrario siempre me dicen "CÓMO QUE NO HAS VISTO??!!" y se alejan de mi jajajaja
1,Siempre me han dicho que la relación que tengo con mi papá es muy bonita es por que siempre solo nos hemos tenido el uno al otro
1,En mi casa todos morirán el día que haya un terremoto. Nadie me hace caso. Yo la única zonza parada en toalla en la calle.
1,Siempre ando metida en google buscando imágenes lindas  si me encanta. de lo que sea me gustaría que sean solo para mi pero no se puede
1,Mis buenas intensiones se fueron a la M cuando descubro que no tengo pegamento y el plano no entra en la base  Entrega 9:00 AM
1,Nivel de inglés Sra @chechechacon ? Alto. Traduzca juguete. Toy. Úselo en una oración. Toy triste. Awww vengache pa' acá
1,que rapidas son las wikis en los articulos a su nombre ya le pusieron el "fue un seiyuu" y su fecha de defunción
1,Poner tu alarma a las 6 am pero recién levantarte a las 8 am significa algo... Estas muy cansado. Buen día a todos
1,Ojeras Y no es porque haya visto un dorama o haya leído un libro en una noche. estaba apunto de dormir y hacen fiesta de largo hasta hoy
1,Y ahora volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.
1,No sé qué onda con spotify que ya llevo escuchando medio disco de serge y no me sale ninguna publicidad. Cómo engatuzan a l pobres
1,No se por que bueno es bueno poner buena cara cuando estas sufriendo o no puedes con algo mirar al espacio nomas y acordarse de DIOS
1,@fioteca Sí no sé por qué no me caía para nada que Taylor esté con Ryan y el supuesto activismo de Summer. Extrañaba a Marissa.
1,Le digo a mi gordo que pensaba irme de rumba y que me cancelaron a última hora. Y me dice que tomará un taxi lo amo!
1,Mamá haciendo limpieza  Esto no sirve esto botalo etc. Máááá son mis peluches  ya estás grande acá no hay bebes!
1,Bueno hoy fui a almorzar a Nanay con otras 3 dras xq la capacitación mal organizada no nos dió almuerzo y encima nos mandan a comer 2pm
1,hay un monton pituelistas en mi inicio q piensan todo lo contrario a mi y no me pongo densa a comentarle todos sus twitts
1,Nunca voy a entender porque se fueron a eeg... El verdadero combate peru se fue ahi no se porque! TE VEO Y ME PICA VICICONTE
1,@fernandomerino q gran idea Fer !!! Pero tengo mucha flojera  andaba dándome ánimos para ir hasta el ecomarket de la otra cuadra.
1,@CristhianRS ¿? ¿Cuál tema? ¿Cuál manejo? ¿Por qué malísimo? Bueno si así descalificas a El País mejor ni discuto contigo. Bs tardes
1,Y no pos guau mis vecinos acaban de prender la radio max volumen y lo primero que suena "cerveceroooooo llegooooo el caaaaantineroooooo"
1,Estamos en #RealPlazaPucallpa junto a @jazminpinedo #FelizmenteEsNavidad
1,...Yo solo googleaba y leía posts de Taringa entraba a un Youtube diferente al de hoy.Y Gracias a todo eso hoy soy como soy @microbox6
1,@Shamans_Blues_ lo de la comida le quita toda la parte negativa entonces buenaso. Gracias!! Que te vaya super bien en tus finales
1,No #SoyUnicoPorque mi DNI dice que hay 5 personas que se llaman igual okno . Soy único porque soy como soy con mis errores y virtudes
1,Se viene algo bueno #Navidad #Imelda #Tronconavideño #Fresas #frambuesas #blueberries @ Imelda
1,Alejarse de personas y de pensamientos negativos hace que cosas espectaculares sucedan en nuestra vida a pesar de que no nos demos cuenta
1,Tomar distancia de las cosas negativas nos hace crear un espacio un vacío para que cosas positivas y mejores lleguen a nosotros
